symbol,direction,entry_time,exit_time,entry_price,exit_price,qty,pnl,r_multiple,exit_reason,stop_price,target_price
BTCUSDT,long,2021-04-03 08:00:00+00:00,2021-04-03 17:15:00+00:00,59809.179444,58478.331994,3.790321121493791,-5223.6782604261125,-1.0447356520852225,stop,58490.03,62447.478332000006
BTCUSDT,short,2021-04-07 01:15:00+00:00,2021-04-07 13:15:00+00:00,57482.111278000004,56614.400616,2.9002415846195198,2384.207565968141,0.4793454596504381,time_stop,59197.1,54052.133834000015
BTCUSDT,long,2021-04-09 00:00:00+00:00,2021-04-09 12:00:00+00:00,58294.10649,58719.2538,2.190371109694195,828.709311657221,0.1662138216069109,time_stop,56017.87,62846.57946999999
BTCUSDT,long,2021-04-10 03:00:00+00:00,2021-04-10 04:15:00+00:00,59011.799999999996,61623.07291999999,3.8038925088321487,9749.448663142512,1.9538183952065895,target_2r,57700.0,61635.39999999999
BTCUSDT,long,2021-04-12 06:45:00+00:00,2021-04-12 18:45:00+00:00,60942.135989999995,60057.456106000005,3.0759076079842878,-2870.0670121826597,-0.5696054043391585,time_stop,59304.02,64218.36796999999
BTCUSDT,short,2021-05-02 03:30:00+00:00,2021-05-02 15:30:00+00:00,56878.622,56705.038739999996,3.173560626622241,406.69114595591975,0.08094414289648934,time_stop,58461.81,53712.246000000014
BTCUSDT,long,2021-07-03 07:15:00+00:00,2021-07-03 19:15:00+00:00,33918.012246000006,34618.075000000004,4.307046969128849,2897.127904076155,0.5763849706008958,time_stop,32751.0,36252.03673800002
BTCUSDT,long,2021-07-04 07:45:00+00:00,2021-07-04 19:45:00+00:00,35573.093196,35546.609256,3.812788850167375,-209.4434345549779,-0.04154912917409659,time_stop,34251.0,38217.279588000005
BTCUSDT,short,2021-07-05 04:00:00+00:00,2021-07-05 16:00:00+00:00,34188.071018,33698.998452,2.8514143764897,1317.1188794933098,0.26134270501441387,time_stop,35955.55,30653.113054
BTCUSDT,short,2021-07-07 23:00:00+00:00,2021-07-08 11:00:00+00:00,33894.839676,32304.039516,4.223917909858601,6607.561834257277,1.3093613433190492,time_stop,35089.56,31505.399028000014
BTCUSDT,long,2021-07-09 13:30:00+00:00,2021-07-10 01:30:00+00:00,33380.544774,33895.229598000005,4.492912178095589,2191.528055243893,0.431450859328109,time_stop,32250.0,35641.634322000005
BTCUSDT,long,2021-07-11 21:15:00+00:00,2021-07-12 09:15:00+00:00,34119.17247,34151.31837,6.260152692877006,30.284763619550375,0.005949392440420892,time_stop,33306.03,35745.457409999995
BTCUSDT,short,2021-07-12 11:45:00+00:00,2021-07-12 23:45:00+00:00,33518.085042,33077.484174000005,4.447271978531907,1841.0044504257296,0.3616515648982507,time_stop,34662.73,31228.79512599999
BTCUSDT,short,2021-07-13 12:30:00+00:00,2021-07-14 00:30:00+00:00,32485.391622,32487.056112000002,4.554861746576229,-125.95772853457963,-0.024698792596701137,time_stop,33605.02,30246.134866000004
BTCUSDT,short,2021-07-18 14:30:00+00:00,2021-07-19 02:30:00+00:00,31288.131122,31531.715082,4.442522795958597,-1193.75873454982,-0.23411061260995553,time_stop,32435.93,28992.533365999996
BTCUSDT,short,2021-07-19 12:30:00+00:00,2021-07-20 00:30:00+00:00,30803.828002000002,30898.87854,4.647029746580771,-556.3964026125908,-0.10924398024391149,time_stop,31899.83,28611.824006000003
BTCUSDT,short,2021-08-22 14:45:00+00:00,2021-08-23 01:30:00+00:00,48280.351998000006,49842.9666,3.2785099381494667,-5251.7268122295545,-1.0316980586557958,stop,49833.0,45175.05599400002
BTCUSDT,short,2021-08-24 01:00:00+00:00,2021-08-24 13:00:00+00:00,48978.662308,49168.521738,3.123416729242204,-715.6319424973179,-0.14131436328712943,time_stop,50600.0,45735.986924
BTCUSDT,long,2021-08-29 00:45:00+00:00,2021-08-29 03:15:00+00:00,49630.744163999996,48385.970870000005,4.097286877983565,-5260.834323703289,-1.0395806388196949,stop,48395.65,52100.932491999985
BTCUSDT,long,2021-09-05 14:15:00+00:00,2021-09-06 02:15:00+00:00,50469.061794,51739.65,4.539179842681281,5581.850883295075,1.1087792654431654,time_stop,49360.0,52687.185382
BTCUSDT,long,2021-09-06 22:00:00+00:00,2021-09-07 09:30:00+00:00,52312.700447999996,51029.792,3.9774796983722247,-5267.15937306664,-1.040500494095213,stop,51040.0,54858.10134399999
BTCUSDT,long,2021-09-12 08:45:00+00:00,2021-09-12 20:45:00+00:00,46141.366428,45106.806834,3.610267190283106,-3866.8086730512323,-0.7678631591070098,time_stop,44746.51,48931.079284
BTCUSDT,short,2021-09-17 18:00:00+00:00,2021-09-18 04:30:00+00:00,46891.829758,48159.63,3.9871157227692793,-5206.458746078205,-1.0378729223697514,stop,48150.0,44375.489274
BTCUSDT,short,2021-09-19 11:45:00+00:00,2021-09-19 23:45:00+00:00,47334.691168000005,47266.361382,3.692247982105576,112.574296323093,0.022557998910731628,time_stop,48686.29,44631.49350400001
BTCUSDT,short,2021-10-03 00:45:00+00:00,2021-10-03 12:45:00+00:00,47246.29885,47957.099502000005,4.568918945140942,-3421.5812092902597,-0.6855501043210097,time_stop,48338.68,45061.53655
BTCUSDT,short,2021-10-26 14:00:00+00:00,2021-10-27 02:00:00+00:00,62097.657984000005,60666.620897999994,2.9287102084551955,4047.2765237280664,0.8137039745277685,time_stop,63795.98,58701.01395200001
BTCUSDT,short,2021-11-03 12:30:00+00:00,2021-11-04 00:30:00+00:00,62587.82993,62890.5756,2.834803038897113,-1000.5069714538963,-0.20033661318962895,time_stop,64349.55,59064.389789999994
BTCUSDT,short,2021-11-06 07:15:00+00:00,2021-11-06 19:15:00+00:00,60620.793416,60919.091382,2.6856666330238013,-931.6951392584818,-0.18674512854166028,time_stop,62478.48,56905.420247999995
BTCUSDT,long,2021-11-07 00:45:00+00:00,2021-11-07 12:45:00+00:00,62011.579836,61824.98253,2.60751254208589,-615.7169715296869,-0.12352710909553473,time_stop,60100.0,65834.739508
BTCUSDT,long,2021-11-14 00:15:00+00:00,2021-11-14 12:15:00+00:00,65224.792349999996,64426.672088,2.775484065079451,-2359.1082986227807,-0.47358435844613667,time_stop,63430.01,68814.35704999999
BTCUSDT,short,2021-12-23 00:00:00+00:00,2021-12-23 12:00:00+00:00,48372.543556000004,48433.354734,4.051994096920197,-403.3093056500031,-0.08115537881751032,time_stop,49599.0,45919.63066800001
BTCUSDT,long,2021-12-24 18:45:00+00:00,2021-12-25 06:45:00+00:00,51592.416419999994,50936.880586,4.094720759489447,-2852.167724431538,-0.5741566378027494,time_stop,50379.25,54018.74925999998
BTCUSDT,short,2021-12-25 17:15:00+00:00,2021-12-26 05:15:00+00:00,50298.328322,49918.941792,3.287588768272656,1115.4776262164548,0.2251981150961833,time_stop,51805.0,47284.984966
BTCUSDT,long,2021-12-26 22:30:00+00:00,2021-12-27 10:30:00+00:00,51104.028761999994,50747.14854,2.8271453590898474,-1124.131496669108,-0.2266899503218031,time_stop,49350.0,54612.08628599998
BTCUSDT,long,2021-12-27 13:15:00+00:00,2021-12-28 01:15:00+00:00,51356.449236,50149.977998,3.0332183722658717,-3782.647188707641,-0.7636661088018487,time_stop,49723.44,54622.467708
BTCUSDT,short,2022-01-08 17:00:00+00:00,2022-01-08 21:30:00+00:00,41165.7652,41952.898902,4.562115480558445,-3742.6736248527027,-0.7584921521819445,rv_exit,42247.36,39002.575600000004
BTCUSDT,long,2022-01-15 20:00:00+00:00,2022-01-16 08:00:00+00:00,43660.450344,43184.871298000005,4.3508603357655735,-2220.3187538741877,-0.4516839285167607,time_stop,42530.64,45920.07103199999
BTCUSDT,short,2022-01-16 13:15:00+00:00,2022-01-17 01:15:00+00:00,42587.090878,42893.22693,4.043621512871999,-1376.1583465391038,-0.2805883581467492,time_stop,43800.0,40161.27263400001
BTCUSDT,short,2022-01-17 05:00:00+00:00,2022-01-17 17:00:00+00:00,42376.413022,42087.205758,4.500301596119279,1149.4752084246509,0.23469863617319037,time_stop,43464.71,40199.819066000004
BTCUSDT,short,2022-02-14 01:30:00+00:00,2022-02-14 13:30:00+00:00,41668.76458,42377.883882,4.510106289929378,-3349.827151410906,-0.6831624895549181,time_stop,42755.97,39494.353740000006
BTCUSDT,short,2022-02-16 13:45:00+00:00,2022-02-17 01:45:00+00:00,43630.17222,44010.70038,4.26102589477755,-1770.8163544878619,-0.3623774347705475,time_stop,44777.0,41336.51666
BTCUSDT,short,2022-02-17 09:15:00+00:00,2022-02-17 18:15:00+00:00,43229.152440000005,40941.64401146401,4.249526640678518,9577.753591085298,1.9635360900670615,target_2r,44377.0,40933.457320000016
BTCUSDT,short,2022-02-20 04:30:00+00:00,2022-02-20 16:30:00+00:00,39592.17998,38254.549380000004,5.818760852948591,7602.163970454097,1.5433679976712218,time_stop,40438.7,37899.13994000001
BTCUSDT,long,2022-03-06 00:45:00+00:00,2022-03-06 10:00:00+00:00,39632.4249,38539.89048,4.575584846425915,-5142.057561015812,-1.035930633738216,stop,38547.6,41802.0747
BTCUSDT,short,2022-03-13 12:15:00+00:00,2022-03-14 00:15:00+00:00,38452.90788,37761.0507,4.387412402017009,2901.709945124229,0.5876288112687963,time_stop,39578.4,36201.92363999999
BTCUSDT,long,2022-03-19 20:30:00+00:00,2022-03-20 08:30:00+00:00,42243.34698,41880.022320000004,6.662442666258005,-2644.816566429152,-0.5340359460665292,time_stop,41500.0,43730.040940000006
BTCUSDT,short,2022-03-20 12:00:00+00:00,2022-03-21 00:00:00+00:00,41393.619620000005,41355.06936,4.690764088647059,25.56834375602068,0.00517652988748342,time_stop,42446.6,39287.65886000002
BTCUSDT,short,2022-03-21 02:30:00+00:00,2022-03-21 14:30:00+00:00,40705.05736,40826.46366,3.820285789532535,-588.3962471104046,-0.11912276975257174,time_stop,41998.0,38119.17208
BTCUSDT,long,2022-03-26 20:15:00+00:00,2022-03-27 08:15:00+00:00,44691.736560000005,44584.18138,7.585970600817472,-1086.8082289871875,-0.22015905664805732,time_stop,44041.0,45993.209680000014
BTCUSDT,short,2022-03-30 01:30:00+00:00,2022-03-30 13:30:00+00:00,46746.74878,47045.80728,3.643842546760979,-1226.4282088068721,-0.2487162157696038,time_stop,48100.0,44040.246340000005
BTCUSDT,short,2022-04-08 13:00:00+00:00,2022-04-08 19:00:00+00:00,42983.601559999996,43110.72042,5.0024479783311255,-808.178430988625,-0.16410040100419238,rv_exit,43968.1,41014.60467999999
BTCUSDT,long,2022-04-09 23:30:00+00:00,2022-04-10 11:30:00+00:00,42683.93508,42506.79694000001,8.431400899845189,-1780.833558837624,-0.36189468393160235,time_stop,42100.3,43851.20524
BTCUSDT,long,2022-04-10 17:15:00+00:00,2022-04-10 22:15:00+00:00,43027.1037,42356.527,7.418712764932492,-5228.190576552439,-1.064380326344647,stop,42365.0,44351.3111
BTCUSDT,short,2022-04-16 15:00:00+00:00,2022-04-17 03:00:00+00:00,40151.56808,40169.732339999995,8.908701408218988,-448.0433615058894,-0.09170286836695697,time_stop,40700.0,39054.70423999999
BTCUSDT,short,2022-04-17 18:00:00+00:00,2022-04-18 06:00:00+00:00,39919.91442,38891.7768,6.282051181356782,6260.773519145027,1.282005955798664,time_stop,40697.3,38365.14326
BTCUSDT,long,2022-04-23 16:00:00+00:00,2022-04-24 04:00:00+00:00,39920.78256,39776.24316,6.601739426648873,-1164.6670544371311,-0.23696755272279615,time_stop,39176.3,41409.74767999999
BTCUSDT,short,2022-04-30 23:00:00+00:00,2022-05-01 11:00:00+00:00,37786.24124,37972.593,4.926996911767303,-1067.459962958219,-0.2174470706675964,time_stop,38782.6,35793.52372000001
BTCUSDT,short,2022-05-03 18:00:00+00:00,2022-05-04 06:00:00+00:00,37783.34182,38287.85604,4.346274036069918,-2325.007564074717,-0.4741314608895622,time_stop,38911.6,35526.82546000001
BTCUSDT,short,2022-05-07 21:00:00+00:00,2022-05-08 04:45:00+00:00,35435.01158,34398.3783,6.958996843642322,7019.5395876322955,1.4348741676968162,rv_exit,36138.0,34029.034739999996
BTCUSDT,long,2022-05-29 12:00:00+00:00,2022-05-30 00:00:00+00:00,29418.28248,29330.03282,7.792706661483427,-870.8270685513532,-0.17673902038215739,time_stop,28786.0,30682.847440000005
BTCUSDT,long,2022-05-30 01:30:00+00:00,2022-05-30 13:30:00+00:00,29665.83198,30386.52148,5.854722317403441,4078.800957962385,0.8285466956382905,time_stop,28825.0,31347.495939999997
BTCUSDT,long,2022-06-05 16:00:00+00:00,2022-06-06 02:30:00+00:00,30045.70794,31082.905995236,9.475093983201269,9595.869307715006,1.9412137175100406,target_2r,29524.0,31089.12382
BTCUSDT,long,2022-07-03 19:45:00+00:00,2022-07-04 07:45:00+00:00,19487.196659999998,19111.37696,7.0587394795796525,-2761.7962637805376,-0.5533318873942874,time_stop,18780.1,20901.389979999996
BTCUSDT,short,2022-08-06 23:30:00+00:00,2022-08-07 11:30:00+00:00,22960.20704,22974.0939,13.043747265416078,-420.79885706016876,-0.08454186465074949,time_stop,23341.8,22197.021120000005
BTCUSDT,long,2022-08-07 21:00:00+00:00,2022-08-08 09:00:00+00:00,23361.87144,24093.88026,9.370180313684529,6681.18705446729,1.342871698184004,time_stop,22830.9,24423.814319999994
BTCUSDT,short,2022-08-18 23:15:00+00:00,2022-08-19 06:30:00+00:00,23179.863100000002,22354.059217860005,12.065186374637056,9743.727643264585,1.9453590206335725,target_2r,23595.0,22349.589300000007
BTCUSDT,short,2022-08-26 05:15:00+00:00,2022-08-26 13:00:00+00:00,21344.2303,21815.26218,10.83726393143874,-5291.789128142887,-1.046341078051564,stop,21810.9,20410.890899999995
BTCUSDT,short,2022-08-28 23:15:00+00:00,2022-08-29 11:15:00+00:00,19699.95922,19804.26006,11.056072297662318,-1327.8622295158627,-0.2639379435662888,time_stop,20155.0,18789.877660000002
BTCUSDT,short,2022-09-03 19:00:00+00:00,2022-09-04 07:00:00+00:00,19678.46352,19687.536719999996,13.523098595640144,-335.6378992025036,-0.06680259256371096,time_stop,20050.0,18935.390560000003
BTCUSDT,short,2022-09-04 07:45:00+00:00,2022-09-04 12:00:00+00:00,19614.5763,19897.9788,17.975018802703797,-5378.260834579413,-1.0708022334540728,stop,19894.0,19055.728900000002
BTCUSDT,long,2022-09-06 00:30:00+00:00,2022-09-06 12:30:00+00:00,20005.5003,19891.82084,12.965873520597235,-1680.8749481345408,-0.33646064759357763,time_stop,19620.2,20776.100899999998
BTCUSDT,short,2022-09-25 21:30:00+00:00,2022-09-26 08:45:00+00:00,18792.2408,19199.8392,12.352289638248442,-5222.489163334432,-1.0471469925638808,stop,19196.0,17984.7224
BTCUSDT,short,2022-10-02 10:15:00+00:00,2022-10-02 22:15:00+00:00,19091.88086,19207.140659999997,16.286692086028577,-2126.706620774143,-0.42866449103623844,time_stop,19396.5,18482.642580000003
BTCUSDT,short,2022-10-08 21:30:00+00:00,2022-10-09 09:30:00+00:00,19323.034620000002,19407.180659999998,16.69313054540285,-1663.2722464868616,-0.3359735587208366,time_stop,19619.6,18729.90386000001
BTCUSDT,short,2022-10-10 08:00:00+00:00,2022-10-10 20:00:00+00:00,19282.94264,19234.8462,18.50646708390485,604.9639071881231,0.12240563025112394,time_stop,19550.0,18748.827920000003
BTCUSDT,long,2022-10-12 22:00:00+00:00,2022-10-13 10:00:00+00:00,19199.23908,18969.605320000002,17.986941186718333,-4405.02523936006,-0.8907474985367555,time_stop,18924.3,19749.11724
BTCUSDT,short,2022-10-13 10:15:00+00:00,2022-10-13 12:30:00+00:00,18758.04764,18323.1639,10.21529998461602,4290.949582662127,0.8715617771515876,rv_exit,19240.0,17794.142920000002
BTCUSDT,long,2022-10-16 19:30:00+00:00,2022-10-17 07:30:00+00:00,19330.66536,19257.547720000002,13.559672033578872,-1200.7486237599073,-0.24283338903370746,time_stop,18966.0,20059.996079999997
BTCUSDT,long,2022-10-18 06:30:00+00:00,2022-10-18 18:30:00+00:00,19677.63474,19263.44654,10.62929332509262,-4568.09433972069,-0.9249515705863908,time_stop,19213.0,20606.904220000004
BTCUSDT,short,2022-10-20 00:45:00+00:00,2022-10-20 12:45:00+00:00,18959.607320000003,19130.42532,13.678348899008165,-2544.911704640529,-0.5176900460409964,time_stop,19319.0,18240.82196000001
BTCUSDT,short,2022-10-23 12:15:00+00:00,2022-10-23 17:45:00+00:00,19111.07702,19253.85,35.294188983466775,-5580.680131684965,-1.1381770734258554,stop,19250.0,18833.231060000002
BTCUSDT,long,2022-10-25 13:45:00+00:00,2022-10-25 17:00:00+00:00,19473.29388,20123.856063672003,14.89569713191066,9454.64639231346,1.9393070340775425,target_2r,19146.0,20127.881640000003
BTCUSDT,short,2022-11-06 01:45:00+00:00,2022-11-06 13:45:00+00:00,21180.36308,21214.7421,16.781193930751947,-861.4971944652875,-0.17501057170710063,time_stop,21473.7,20593.689239999996
BTCUSDT,long,2022-11-19 22:15:00+00:00,2022-11-20 10:15:00+00:00,16782.45582,16637.6718,20.60807172268906,-3259.2092232489827,-0.6626784590796871,time_stop,16543.8,17259.76746
BTCUSDT,short,2022-11-20 11:30:00+00:00,2022-11-20 23:30:00+00:00,16529.29348,16266.55266,17.18733572248253,4290.345394175943,0.87523413400227,time_stop,16814.5,15958.88044
BTCUSDT,long,2022-11-26 01:15:00+00:00,2022-11-26 13:15:00+00:00,16667.93292,16588.28168,14.642801592574056,-1361.1029647656328,-0.27645635008017544,time_stop,16331.7,17340.398759999996
BTCUSDT,short,2022-11-27 23:30:00+00:00,2022-11-28 02:00:00+00:00,16414.51644,16058.360349863997,27.362472235233653,9389.895851931418,1.9098404963707,target_2r,16594.2,16055.149319999997
